text,label
Who thought he 'd never see a poem lovely as a tree ?,1
Who created `` The Muppets '' ?,1
How do you make dumplings ?,1
"What celestial body has a diameter of 864 , 000 miles ?",1
The operating system that runs on IBM-compatible machines is called what ?,1
What was the Ventura County police department that seized the county 's largest amount of cocaine ever ?,1
What is the name of the Family Circus 's dog ?,1
What did Martin Luther post on the church door at Wittenberg ?,1
What is the meaning of the name Kathryn ?,1
Name one of the major gods of Hinduism .,1
What country borders Denmark to the south ?,1
What should you do for an ankle sprain ?,1
"What dropped 1 , 313 feet in 1980 ?",1
What is the name of the vaccine for chicken pox ?,1
What two US biochemists won the Nobel Prize in medicine in 1992 ?,1
What record company was formed by Herb Alpert and Jerry Moss ?,1
Where do you find the answers for all these questions ?,1
What is thermal equilibrium ?,1
"What is a term for behavior , appearance , or expression that violates the accepted standards of sexual morality ?",1
What fast-food magnate 's initials graced the left sleeve of the San Diego Padres ' baseball uniforms in 1984 ?,1
What is the origin of the typing practice sentence `` Now is the time for all good men to come to the aid of their country '' ?,1
How many neurons are in the human brain ?,1
What is a fear of reptiles ?,1
What does Knight Ridder publish ?,1
What city is . KDGE Radio located in ?,1
What can one see in Reims ?,1
How is an executioner determined ?,1
What city was Bobby Kennedy assassinated in ?,1
What 's the highest possible bid in Contract Bridge ?,1
What is the medical condition of hypertension ?,1
What London museum features a Chamber of Horrors ?,1
What city is served by McCarren Airport ?,1
How many lakes are there on the Earth ?,1
What is Doegs ?,1
Who else was considered for the role of Luke Skywalker when George Lucas was casting for Star Wars ?,1
How long does a fly live ?,1
What two major world religions began in India ?,1
How many pounds are there in a stone ?,1
What kind of poisoning is known as plumbism ?,1
What is the greatest source of `` white '' magic in the Marvel Universe ?,1
How do I find if my relatives were on the Trail of Tears ?,1
What amount of folic acid should an expectant mother take daily ?,1
How do you select wine ?,1
Who was the king who signed the Magna Carta ?,1
"How many miles is it from Frankfurt , Germany to Salzburg , Austria ?",1
How many chairs are shown in Vincent Van Gogh 's 188 work The Artist 's Room in Arles ?,1
What is a fear of stings ?,1
Jude Law was in what movie ?,1
What state on the Gulf of Mexico has its lowest point five feet below sea level ?,1
What was the name of Robert Fulton 's most famous steamboat ?,1
Where can I find a case on Americans with Disabilities Act of 199 ?,1
Who is the leader of India ?,1
Who is the prophet that is most connected to the Dead Sea ?,1
What are the chances of pregnacy if the penis does not penetrate the vagina ?,1
What is infomatics ?,1
What is the purpose of BIOS ?,1
Where is the Keck telescope ?,1
What is the name of the kids ' show from Canadian Public TV with the singing pineapple ?,1
"Where are the apartments in Saint John , New Brunswick ?",1
Who wrote `` The Pit and the Pendulum '' ?,1
What country did the Mau Mau Uprising take place in ?,1
What are some good medical sites for information ?,1
What does a resurrectionist steal ?,1
Why did the Shea & Gould law firm leave Los Angeles ?,1
What is the best art and design school in the world ?,1
What two vegetables are combined in succotash ?,1
Who is the Incredible Hulk in reality ?,1
What does NASA stand for ?,1
Which infectious disease kills the most people worldwide ?,1
What month did the Edmund Fitzgerald sink ?,1
What manufacturers are there in Texas ?,1
Who are the presidents of Mexico and Indonesia ?,1
Who played Al Jolson in the Jolson Story ?,1
What is a pig in a poke ?,1
Where were the 196 Summer Olympics held ?,1
Where is Los Vegas ?,1
Name the country which Honecker lived in .,1
What U.S. state are the Finger Lakes in ?,1
What is a cullion ?,1
What are the ten safest American cities for pedestrians ?,1
What TV detective did Craig Stevens play ?,1
What are the most common causes of death in the U.S. ?,1
Where can I find a picture of a Blue Meanie ?,1
What university fired Angela Davis ?,1
What U.S. state does the Continental Divide leave to enter Canada ?,1
In the past 8 years who have the MVP players for the NHL been ?,1
"In AD 999 , what sort of celebrations , fears , were there ?",1
Who played Emperor Palpatine in Star Wars ?,1
What 's the name of the Wilkes plantation in Gone with the Wind ?,1
"Why is the universe flat , if it started by an explosion , shouldn 't it be a sphere ?",1
Where is the Statistical Abstract of the United States online ?,1
What is barnstorming ?,1
What 's the dumbest domesticated animal ?,1
What was the importance of Magellan ?,1
When was the Brandenburg Gate in Berlin built ?,1
What do I have to do to get good grades in school ?,1
"Whose husbands have included Conrad Hilton Jr. , and Michael Wilding ?",1
What does the number `` 5 '' stand for on FUBU clothing ?,1
Who is King in Alley Oop 's home of Moo ?,1
What four tastes can a human distinguish ?,1
What is `` the airline built for professional travelers '' ?,1
What two vessels fought the first sea battle between iron-covered ships ?,1
How much of the silver production is manufactured by independent silversmiths ?,1
What percentage of the silver production is done by independent silversmiths ?,1
What is the origin of the term `` buffalo wings '' that is used as a menu item in bars across the nation for chicken wings in a spicey sauce ?,1
What date is Boxing Day ?,1
How many inches tall is Stuart Little at birth ?,1
What 1953 film won Frank Sinatra a best supporting actor Oscar ?,1
How many Stradivarius violins were ever made ?,1
What type of childhood did Jules Verne have ?,1
Who invented the stock ticker in 1870 ?,1
What is a leper ?,1
What was Einstein 's birthplace ?,1
What was George Washington afraid of ?,1
What century 's the setting for TV 's The Adventures of Robin Hood ?,1
Who wrote the Bible ?,1
What are the top 5 fiction books of all time ?,1
What are the `` Star Wars '' satellites ?,1
Who is Henry Butler ?,1
What debts did Qintex group leave ?,1
"Which U.S. President is buried in Washington , D.C. ?",1
What is the term for someone who hates mankind ?,1
What did San Francisco 's Milt Harper grow that measured 24 inches from tip to tip in 1974 ?,1
What college did Dikembe Mutombo play basketball for ?,1
Where are the Austerlitz and Victor Hugo subway stops ?,1
Where did Ty Cobb grow up ?,1
What is a philanthropist ?,1
What is a portal ?,1
What Tom Wolfe book is about the Mercury astronauts ?,1
What cooking oil has `` corn goodness '' ?,1
"What is the per-capita income of Colombia , South America ?",1
How many types of cheese are there in France ?,1
How many `` eyes '' does a coconut have ?,1
How many websites are there in the world ?,1
What is the term that describes a word where only one usage has been recorded in all literature ?,1
Who made the first airplane ?,1
What measures did Clinton take to avoid the draft ?,1
What are `` darning needles '' and `` horse stingers '' better known as ?,1
How many points is a disk in the center hole worth in Crokinole ?,1
How do websites like Yahoo and Excite make money ?,1
What general direction does the journey in Around the World in 80 Days proceed in ?,1
How do they produce vitamins ?,1
"The lawyer who represented Randy Craft , what was his name ?",1
What do penguins eat ?,1
What organization is the Security Council a part of ?,1
What is New England 's highest mountain ?,1
What TV station did Mary Richards work for ?,1
What does idle mean ?,1
"What was the claim to fame of the football game that saw Fordham defeat Waynesburg State 12601 on September 3 , 1939 ?",1
What is a serigraph ?,1
What football bowl game 's first queen was Hallie Woods ?,1
Who was the first black to be head coach of a major league pro sports team ?,1
"Who is John Macarthur , 1767-1834 ?",1
What year did the War of 1812 begin ?,1
What racehorse won an Associated Press poll as the greatest horse of the 20th century ?,1
"What are the words to the cd Eminem 's , or slim shady , `` My Name Is '' ?",1
What does Final Four refer to in the sports world ?,1
Who is Peter Weir ?,1
What medium is Stuart Hamblen the first singing cowboy in ?,1
What is the meaning of `` subaru ? '',1
How many verses are in the Bible ?,1
What is endometriosis ?,1
What is a geoscientist ?,1
What robust U.S. President imported his own instructor after seeing a judo match ?,1
What are all the different types of pizza ?,1
From what cause does tuberculosis stem ?,1
In what nation is Edessa located nowadays ?,1
Name a country that is developing a magnetic levitation railway system ?,1
What does BTU mean ?,1
What government department did The Untouchables work for ?,1
"What drink is made up of rum , coconut milk and pineapple ?",1
What is the VDRL test of blood ?,1
What seven digits follow the area code in the number for long distance information ?,1
What was the player 's name who played nose tackle for the Eagles in Super Bowl XV ?,1
Where is the largest dam in the world ?,1
Who held the endurance record for women pilots in 1929 ?,1
What did Andy Hardy 's father do for a living ?,1
Independent silversmith 's account for what percentage of silver production ?,1
Why is hockey so violent ?,1
In what part of the world is Mozambique ?,1
Who are Woody Woodpecker 's niece and nephew ?,1
What film opens with an assassin tumbling from the Seattle Space Needle ?,1
Who created Maudie Frickett ?,1
What is a leaky heart valve ?,1
How can I give myself a French manicure ?,1
